Pos,Clinical_significance_ENIGMA,mupit_structure,proteinPrior,Clinical_Significance_ClinVar
32325049,-,-,N/A,-
32325054,-,-,N/A,"Uncertain_significance,Likely_benign"
32325054,-,-,-,Likely_benign
32325060,-,-,N/A,-
32325061,-,-,N/A,Likely_benign
32325064,-,-,N/A,"Benign,Likely_benign,Uncertain_significance"
32325066,-,-,N/A,"Likely_benign,Uncertain_significance"
32325069,-,-,N/A,Likely_benign
32325074,-,-,N/A,Likely_pathogenic
32325081,-,-,0.02,"Uncertain_significance,Likely_benign"
32325082,-,-,0.02,Uncertain_significance
32325082,-,-,0.02,Uncertain_significance
32325083,Likely benign,-,0.02,Likely_benign
32325084,-,-,0.02,-
32325087,-,-,0.02,Uncertain_significance
32325091,-,-,0.02,Likely_benign
32325092,Likely benign,-,0.02,Likely_benign
32325094,-,-,0.02,Uncertain_significance
32325097,-,-,0.02,Uncertain_significance
32325098,Likely benign,-,0.02,Likely_benign
32325099,-,-,0.02,Uncertain_significance
32325099,-,-,0.02,"Uncertain_significance,not_provided"
32325099,Pathogenic,-,-,Pathogenic
32325100,Pathogenic,-,-,Pathogenic
32325100,-,-,0.02,Uncertain_significance
32325102,-,-,0.02,Uncertain_significance
32325106,Pathogenic,-,-,Pathogenic
32325107,-,-,0.02,Uncertain_significance
32325109,-,-,0.02,-
32325111,-,-,0.02,"Uncertain_significance,Likely_benign"
32325112,-,-,0.02,"Uncertain_significance,Likely_benign"
32325112,-,-,0.02,Uncertain_significance
32325117,-,-,0.02,-
32325119,Pathogenic,-,-,"Pathogenic,not_provided"
32325122,-,-,0.02,Likely_benign
32325125,Pathogenic,-,-,Pathogenic
32325125,-,-,-,Pathogenic
32325126,-,-,0.02,Uncertain_significance
32325126,Pathogenic,-,-,Pathogenic
32325127,Pathogenic,-,-,Pathogenic
32325128,-,-,0.02,Uncertain_significance
32325128,-,-,-,Pathogenic
32325129,-,-,0.02,Uncertain_significance
32325130,-,-,0.02,Uncertain_significance
32325133,-,-,0.02,Uncertain_significance
32325133,-,-,0.02,-
32325134,-,-,0.02,"Likely_benign,Uncertain_significance"
32325135,Pathogenic,-,-,Pathogenic
32325135,-,-,0.02,Uncertain_significance
32325137,Likely benign,-,0.02,Likely_benign
32325138,-,-,0.02,Uncertain_significance
32325138,-,-,0.02,"Uncertain_significance,Likely_benign"
32325140,Likely benign,-,0.02,Likely_benign
32325142,-,-,0.02,Uncertain_significance
32325147,Pathogenic,-,-,Pathogenic
32325150,-,-,0.02,Uncertain_significance
32325152,Likely benign,-,0.02,Likely_benign
32325153,-,-,0.02,Uncertain_significance
32325154,-,-,0.02,-
32325155,Pathogenic,-,0.99,Pathogenic
32325156,-,-,0.02,Uncertain_significance
32325156,-,-,0.02,Uncertain_significance
32325158,-,-,0.02,Likely_benign
32325158,Likely benign,-,0.02,Likely_benign
32325162,-,-,0.02,Uncertain_significance
32325163,-,-,0.02,Uncertain_significance
32325163,Pathogenic,-,-,Pathogenic
32325167,Pathogenic,-,-,Pathogenic
32325168,Pathogenic,-,-,Pathogenic
32325172,-,-,0.02,Uncertain_significance
32325173,-,-,0.99,Pathogenic
32325174,-,-,0.02,Uncertain_significance
32325175,-,-,0.02,Uncertain_significance
32325175,-,-,0.02,-
32325177,-,-,0.02,-
32325177,-,-,0.02,Uncertain_significance
32325177,Pathogenic,-,-,Pathogenic
32325179,-,-,0.02,Likely_benign
32325183,-,-,0.02,Uncertain_significance
32325184,-,-,0.02,"Pathogenic,Likely_pathogenic,Uncertain_significance"
32325184,-,-,0.02,Likely_pathogenic
32325185,-,-,N/A,"Pathogenic,Likely_pathogenic"
32325186,-,-,N/A,Likely_pathogenic
32325187,-,-,N/A,Uncertain_significance
32325188,-,-,N/A,Uncertain_significance
32325193,-,-,N/A,Likely_benign
32325202,-,-,N/A,Likely_benign
32325206,-,-,N/A,-
32325206,-,-,-,-
32325213,-,-,N/A,-
32325217,-,-,N/A,"Benign,Likely_benign"
32325220,-,-,N/A,Likely_benign
32325226,-,-,N/A,-
32325236,-,-,N/A,-
32325251,Benign,-,N/A,"Benign,Uncertain_significance"
32325290,-,-,N/A,-
32325301,-,-,N/A,-
32325307,Benign,-,N/A,Benign
32325331,-,-,N/A,-
32325331,Benign,-,N/A,Benign
32325418,Benign,-,N/A,Benign
32325430,Benign,-,N/A,Benign
32325455,-,-,N/A,-
32325460,Benign,-,-,Benign
32325467,-,-,N/A,-
32325468,-,-,N/A,-
32325469,Benign,-,N/A,Benign
32325485,-,-,N/A,-
32325589,-,-,N/A,-
32325634,-,-,N/A,-
32325641,Benign,-,N/A,Benign
32325644,-,-,N/A,-
32325686,-,-,N/A,-
32325687,Benign,-,N/A,Benign
32325696,Benign,-,N/A,Benign
32325701,Benign,-,N/A,Benign
32325710,Benign,-,N/A,Benign
32325741,Benign,-,N/A,Benign
32325750,Benign,-,N/A,Benign
32325762,Benign,-,N/A,Benign
32325765,Benign,-,N/A,Benign
32325787,-,-,N/A,-
32325828,-,-,N/A,-
32325840,Benign,-,N/A,Benign
32325869,Benign,-,N/A,Benign
32325971,-,-,N/A,-
32325975,-,-,N/A,-
32326012,Benign,-,N/A,"Benign,Uncertain_significance"
32326017,-,-,N/A,-
32326052,-,-,N/A,-
32326054,-,-,N/A,Uncertain_significance
32326058,-,-,-,Likely_benign
32326064,-,-,N/A,"Benign,Likely_benign,Uncertain_significance"
32326064,-,-,N/A,-
32326065,-,-,N/A,-
32326072,-,-,N/A,-
32326074,-,-,N/A,-
32326074,-,-,-,-
32326075,-,-,N/A,-
32326076,-,-,N/A,-
32326079,-,-,N/A,Likely_benign
32326081,-,-,N/A,Uncertain_significance
32326084,-,-,N/A,Uncertain_significance
32326084,-,-,N/A,Likely_benign
32326085,-,-,-,-
32326085,-,-,-,Uncertain_significance
32326085,-,-,-,"Likely_pathogenic,Uncertain_significance"
32326089,-,-,N/A,"Likely_benign,Uncertain_significance"
32326092,-,-,-,Pathogenic
32326093,-,-,N/A,Likely_benign
32326099,-,-,N/A,Pathogenic
32326099,-,-,N/A,Pathogenic
32326100,-,-,N/A,Likely_pathogenic
32326101,Pathogenic,-,-,Pathogenic
32326101,-,-,-,Pathogenic
32326103,-,-,0.02,Uncertain_significance
32326103,Pathogenic,-,-,Pathogenic
32326103,-,-,-,"Benign,Likely_benign,Uncertain_significance"
32326104,-,-,0.02,Likely_benign
32326105,-,-,0.02,Uncertain_significance
32326105,-,-,0.02,Uncertain_significance
32326106,Pathogenic,-,-,Pathogenic
32326111,Likely benign,-,0.02,Likely_benign
32326112,-,-,0.02,Uncertain_significance
32326112,Pathogenic,-,-,Pathogenic
32326113,Likely benign,-,0.02,Likely_benign
32326114,Pathogenic,-,0.99,Pathogenic
32326114,Pathogenic,-,-,Pathogenic
32326115,-,-,0.02,"Benign,not_provided,Likely_benign,Uncertain_significance"
32326115,-,-,0.02,Uncertain_significance
32326116,Likely benign,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32326116,-,-,0.02,Uncertain_significance
32326117,-,-,0.02,"Likely_benign,Uncertain_significance"
32326120,-,-,0.02,-
32326121,-,-,0.02,-
32326124,Pathogenic,-,-,Pathogenic
32326124,-,-,0.02,Uncertain_significance
32326124,-,-,0.02,Uncertain_significance
32326126,-,-,0.02,Uncertain_significance
32326127,-,-,0.02,Uncertain_significance
32326129,-,-,0.02,Uncertain_significance
32326129,-,-,0.02,Uncertain_significance
32326130,-,-,0.02,"Uncertain_significance,Likely_benign"
32326132,-,-,0.02,Uncertain_significance
32326132,-,-,0.02,-
32326132,-,-,0.02,Uncertain_significance
32326133,-,-,0.02,Uncertain_significance
32326134,Likely benign,-,0.02,Likely_benign
32326134,-,-,0.02,Likely_benign
32326135,Pathogenic,-,-,Pathogenic
32326136,-,-,0.02,Uncertain_significance
32326137,-,-,0.02,Uncertain_significance
32326137,Pathogenic,-,-,Pathogenic
32326138,Pathogenic,-,-,"Pathogenic,not_provided"
32326139,-,-,0.02,Uncertain_significance
32326139,-,-,0.02,Uncertain_significance
32326139,-,-,0.02,Uncertain_significance
32326140,Pathogenic,-,-,Pathogenic
32326141,-,-,-,not_provided
32326142,Pathogenic,-,-,Pathogenic
32326142,-,-,0.02,Uncertain_significance
32326142,-,-,0.02,"Uncertain_significance,Likely_benign"
32326142,-,-,0.02,Uncertain_significance
32326143,-,-,0.02,Likely_benign
32326143,Pathogenic,-,-,Pathogenic
32326143,Pathogenic,-,-,Pathogenic
32326143,Pathogenic,-,-,"Pathogenic,Likely_pathogenic"
32326143,Pathogenic,-,-,Pathogenic
32326144,Pathogenic,-,-,Pathogenic
32326145,Pathogenic,-,-,Pathogenic
32326146,Pathogenic,-,-,Pathogenic
32326147,-,-,0.02,-
32326148,Pathogenic,-,0.99,Pathogenic
32326148,-,-,0.99,Pathogenic
32326148,-,-,0.02,Uncertain_significance
32326150,-,-,0.02,"Pathogenic,Likely_pathogenic"
32326150,-,-,0.02,Uncertain_significance
32326151,Pathogenic,-,N/A,Pathogenic
32326151,-,-,N/A,"Pathogenic,Likely_pathogenic"
32326152,-,-,N/A,Likely_pathogenic
32326153,-,-,N/A,"Pathogenic,Uncertain_significance"
32326153,-,-,N/A,"Pathogenic,Uncertain_significance"
32326153,-,-,-,"Likely_pathogenic,Uncertain_significance"
32326154,-,-,N/A,Uncertain_significance
32326155,-,-,N/A,Uncertain_significance
32326159,-,-,N/A,-
32326164,-,-,N/A,Likely_benign
32326166,-,-,N/A,Likely_benign
32326169,-,-,N/A,Likely_benign
32326176,-,-,N/A,Likely_benign
32326182,-,-,N/A,-
32326190,-,-,N/A,-
32326205,-,-,N/A,-
32326211,-,-,N/A,-
32326218,-,-,N/A,-
32326222,-,-,N/A,Likely_benign
32326225,-,-,-,-
32326226,-,-,-,"Benign,Likely_benign,Uncertain_significance"
32326226,-,-,-,Uncertain_significance
32326227,-,-,N/A,Likely_benign
32326231,-,-,N/A,Likely_benign
32326237,-,-,-,Pathogenic
32326238,-,-,N/A,Uncertain_significance
32326238,-,-,-,Likely_pathogenic
32326239,-,-,N/A,Uncertain_significance
32326239,-,-,N/A,"Uncertain_significance,Likely_benign"
32326240,-,-,N/A,Pathogenic
32326240,Pathogenic,-,N/A,Pathogenic
32326241,-,-,N/A,Pathogenic
32326241,-,-,N/A,Likely_pathogenic
32326242,-,-,0.02,Uncertain_significance
32326242,-,-,0.02,Uncertain_significance
32326243,-,-,-,-
32326244,-,-,0.02,-
32326248,-,-,0.02,Uncertain_significance
32326249,-,-,0.02,not_provided
32326249,Pathogenic,-,-,Pathogenic
32326250,-,-,0.02,Uncertain_significance
32326250,-,-,-,Uncertain_significance
32326252,-,-,0.02,Likely_benign
32326253,Pathogenic,-,-,Pathogenic
32326253,-,-,0.02,-
32326253,Pathogenic,-,-,"Pathogenic,not_provided"
32326255,-,-,0.02,Uncertain_significance
32326255,Pathogenic,-,-,Pathogenic
32326257,Pathogenic,-,0.99,Pathogenic
32326258,-,-,0.02,Likely_benign
32326258,Pathogenic,-,-,Pathogenic
32326259,-,-,0.02,Uncertain_significance
32326262,-,-,0.02,Uncertain_significance
32326263,-,-,0.02,"Benign,Uncertain_significance"
32326266,-,-,0.02,-
32326267,Likely benign,-,0.02,Likely_benign
32326267,Likely benign,-,0.02,Likely_benign
32326268,Benign,-,0.02,"Benign,Uncertain_significance,Likely_benign"
32326268,-,-,0.02,Uncertain_significance
32326269,Pathogenic,-,-,Pathogenic
32326270,-,-,0.02,-
32326271,-,-,0.02,Uncertain_significance
32326271,-,-,0.02,Uncertain_significance
32326272,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32326273,-,-,0.02,-
32326274,-,-,0.02,Uncertain_significance
32326277,Pathogenic,-,-,Pathogenic
32326281,Pathogenic,-,-,Pathogenic
32326281,-,-,-,not_provided
32326281,-,-,0.02,Uncertain_significance
32326281,-,-,-,Pathogenic
32326282,-,-,0.02,"Pathogenic,Uncertain_significance"
32326282,-,-,-,Pathogenic
32326282,-,-,0.02,Uncertain_significance
32326283,-,-,N/A,Pathogenic
32326283,-,-,N/A,Pathogenic
32326283,-,-,N/A,Pathogenic
32326284,-,-,N/A,Pathogenic
32326284,-,-,N/A,Pathogenic
32326284,-,-,N/A,Pathogenic
32326285,-,-,N/A,Uncertain_significance
32326285,-,-,N/A,-
32326289,-,-,N/A,Uncertain_significance
32326292,-,-,N/A,"Likely_benign,Uncertain_significance"
32326294,-,-,-,Likely_benign
32326296,-,-,N/A,"Benign,Likely_benign"
32326298,-,-,N/A,-
32326299,-,-,N/A,Likely_benign
32326299,-,-,N/A,"Benign,Likely_benign"
32326300,-,-,N/A,"Benign,Uncertain_significance"
32326300,-,-,N/A,Uncertain_significance
32326302,-,-,N/A,Likely_benign
32326303,Benign,-,N/A,"Benign,Likely_benign"
32326312,-,-,N/A,-
32326313,-,-,N/A,-
32326325,-,-,N/A,-
32326334,-,-,N/A,Likely_benign
32326336,-,-,N/A,-
32326339,-,-,N/A,-
32326353,-,-,N/A,-
32326375,-,-,N/A,-
32326384,-,-,N/A,Likely_benign
32326393,-,-,N/A,-
32326394,-,-,N/A,-
32326394,-,-,N/A,Likely_benign
32326410,-,-,N/A,Likely_benign
32326452,-,-,N/A,-
32326457,-,-,N/A,-
32326459,-,-,N/A,-
32326461,-,-,N/A,-
32326465,-,-,N/A,-
32326468,-,-,N/A,-
32326469,-,-,N/A,-
32326479,-,-,N/A,Likely_benign
32326480,Benign,-,N/A,"Benign,Likely_benign,Uncertain_significance"
32326482,-,-,N/A,Likely_benign
32326483,-,-,N/A,-
32326483,-,-,N/A,"Likely_benign,Uncertain_significance"
32326484,-,-,N/A,-
32326487,-,-,N/A,Uncertain_significance
32326488,-,-,N/A,"Benign,Likely_benign,Uncertain_significance"
32326493,-,-,-,Uncertain_significance
32326495,-,-,N/A,"Benign,Uncertain_significance,Likely_benign"
32326496,-,-,N/A,-
32326497,-,-,N/A,Uncertain_significance
32326497,-,-,N/A,"Pathogenic,Likely_pathogenic"
32326497,Pathogenic,-,-,Pathogenic
32326498,-,-,N/A,Pathogenic
32326498,-,-,N/A,Pathogenic
32326499,-,-,0.02,"Pathogenic,Likely_pathogenic,Uncertain_significance"
32326499,-,-,0.02,Uncertain_significance
32326500,-,-,0.02,Uncertain_significance
32326500,-,-,0.02,Uncertain_significance
32326502,-,-,0.02,Uncertain_significance
32326503,-,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32326503,Pathogenic,-,-,Pathogenic
32326504,-,-,0.02,-
32326505,Pathogenic,-,0.99,Pathogenic
32326508,-,-,0.02,-
32326508,-,-,-,Pathogenic
32326515,-,-,-,Pathogenic
32326516,Likely benign,-,0.02,"Benign,Likely_benign"
32326517,Pathogenic,-,-,Pathogenic
32326517,Pathogenic,-,-,Pathogenic
32326518,-,-,-,Pathogenic
32326518,-,-,0.02,-
32326520,-,-,0.02,Uncertain_significance
32326520,-,-,0.02,Uncertain_significance
32326520,Pathogenic,-,-,Pathogenic
32326521,-,-,0.02,Uncertain_significance
32326521,-,-,0.02,-
32326524,-,-,0.02,Uncertain_significance
32326526,-,-,0.02,Uncertain_significance
32326527,-,-,0.02,Uncertain_significance
32326530,-,-,-,Uncertain_significance
32326531,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
32326532,-,-,-,Uncertain_significance
32326532,Likely benign,-,0.02,Likely_benign
32326533,-,-,-,"Uncertain_significance,Likely_benign"
32326536,-,-,-,Uncertain_significance
32326538,-,-,0.02,Uncertain_significance
32326538,-,-,0.02,Uncertain_significance
32326540,-,-,0.02,Likely_benign
32326541,-,-,-,Uncertain_significance
32326543,-,-,0.02,Uncertain_significance
32326543,-,-,-,Uncertain_significance
32326543,-,-,0.02,-
32326544,-,-,0.02,Uncertain_significance
32326545,Pathogenic,-,-,Pathogenic
32326547,-,-,0.02,Uncertain_significance
32326547,-,-,-,Uncertain_significance
32326547,Pathogenic,-,-,Pathogenic
32326548,Pathogenic,-,-,Pathogenic
32326548,-,-,0.02,Uncertain_significance
32326548,-,-,0.02,Uncertain_significance
32326550,Pathogenic,-,-,Pathogenic
32326550,-,-,0.02,Uncertain_significance
32326550,-,-,0.02,Uncertain_significance
32326551,Pathogenic,-,-,Pathogenic
32326551,-,-,-,Uncertain_significance
32326553,Pathogenic,-,-,Pathogenic
32326554,Pathogenic,-,-,Pathogenic
32326554,-,-,-,not_provided
32326554,-,-,-,Uncertain_significance
32326555,-,-,0.02,Uncertain_significance
32326555,-,-,0.02,Likely_benign
32326555,Pathogenic,-,-,Pathogenic
32326556,-,-,0.02,Uncertain_significance
32326557,-,-,-,"Uncertain_significance,Likely_benign"
32326560,-,-,-,Uncertain_significance
32326562,-,-,0.02,-
32326563,Pathogenic,-,0.99,Pathogenic
32326563,-,-,-,Uncertain_significance
32326564,Pathogenic,-,0.99,Pathogenic
32326564,Pathogenic,-,-,Pathogenic
32326565,-,-,0.02,-
32326566,Pathogenic,-,0.99,Pathogenic
32326569,-,-,-,Uncertain_significance
32326569,-,-,-,Uncertain_significance
32326569,-,-,-,Uncertain_significance
32326570,Likely benign,-,0.02,Likely_benign
32326571,-,-,-,Uncertain_significance
32326572,-,-,-,Uncertain_significance
32326572,-,-,-,Uncertain_significance
32326574,-,-,-,-
32326574,Pathogenic,-,-,Pathogenic
32326575,-,-,0.02,-
32326575,Pathogenic,-,-,Pathogenic
32326575,Pathogenic,-,-,Pathogenic
32326576,Pathogenic,-,-,"Pathogenic,not_provided"
32326576,-,-,-,-
32326577,-,-,0.02,Uncertain_significance
32326577,-,-,0.02,Uncertain_significance
32326578,-,-,0.02,Uncertain_significance
32326580,-,-,-,Uncertain_significance
32326581,-,-,-,Uncertain_significance
32326582,-,-,0.02,Likely_benign
32326583,-,-,-,Uncertain_significance
32326584,-,-,-,not_provided
32326584,-,-,-,Uncertain_significance
32326586,-,-,-,Uncertain_significance
32326587,-,-,-,-
32326587,-,-,-,Uncertain_significance
32326588,-,-,0.02,Likely_benign
32326588,Likely benign,-,0.02,"Likely_benign,Uncertain_significance"
32326589,-,-,-,Pathogenic
32326589,-,-,0.02,-
32326589,Pathogenic,-,-,Pathogenic
32326590,-,-,0.02,Uncertain_significance
32326591,Pathogenic,-,-,Pathogenic
32326591,-,-,0.02,Likely_benign
32326594,Pathogenic,-,-,Pathogenic
32326595,Pathogenic,-,-,Pathogenic
32326595,Pathogenic,-,-,Pathogenic
32326596,-,-,0.02,-
32326599,-,-,0.02,Uncertain_significance
32326599,-,-,0.02,not_provided
32326601,-,-,-,Uncertain_significance
32326602,-,-,-,-
32326602,-,-,-,Uncertain_significance
32326605,-,-,-,Uncertain_significance
32326606,-,-,0.02,Likely_benign
32326607,-,-,0.02,-
32326608,-,-,0.02,Uncertain_significance
32326609,Likely benign,-,0.02,"Benign,Likely_benign,Uncertain_significance"
32326609,Likely benign,-,0.02,"Benign,Likely_benign"
32326610,-,-,0.02,Uncertain_significance
32326610,-,-,0.02,Uncertain_significance
32326611,-,-,0.02,Uncertain_significance
32326613,-,-,0.02,Pathogenic
32326613,-,-,0.02,"Pathogenic,Likely_pathogenic"
32326613,-,-,0.02,-
32326614,-,-,N/A,Pathogenic
32326614,-,-,N/A,Pathogenic
32326615,-,-,N/A,Pathogenic
32326615,-,-,N/A,not_provided
32326615,-,-,N/A,Pathogenic
32326616,-,-,N/A,"Pathogenic,Uncertain_significance"
32326617,-,-,N/A,"Pathogenic,Likely_pathogenic"
32326619,-,-,N/A,Uncertain_significance
32326619,-,-,N/A,Uncertain_significance
32326620,-,-,N/A,"Uncertain_significance,Likely_benign"
32326620,-,-,N/A,-
32326621,-,-,N/A,Uncertain_significance
32326626,-,-,N/A,Likely_benign
32326628,-,-,N/A,Likely_benign
32326630,-,-,N/A,-
32326631,-,-,N/A,Likely_benign
32326633,-,-,N/A,Likely_benign
32326638,-,-,N/A,"Benign,Likely_benign"
32326639,-,-,N/A,-
32326640,-,-,N/A,-
32326644,-,-,N/A,Likely_benign
32326651,-,-,N/A,-
32326653,-,-,N/A,-
32326654,-,-,N/A,-
32326656,-,-,N/A,Likely_benign
32326656,-,-,N/A,"Benign,Uncertain_significance,Likely_benign"
32326664,-,-,N/A,-
32326679,-,-,N/A,-
32326722,-,-,N/A,-
32326779,-,-,N/A,-
32326793,-,-,N/A,-
32326796,Benign,-,N/A,Benign
32326847,-,-,N/A,-
32326860,-,-,N/A,-
32326867,-,-,N/A,-
32326884,-,-,N/A,-
32327041,-,-,N/A,-
32327059,-,-,N/A,-
32327066,-,-,N/A,-
32327089,-,-,N/A,-
32327154,Benign,-,N/A,"Benign,Likely_benign"
32327185,-,-,N/A,-
32327292,Benign,-,-,Benign
32327293,Benign,-,N/A,Benign
32327386,-,-,N/A,-
32327429,-,-,N/A,-
32327455,-,-,N/A,-
32327467,-,-,N/A,-
32327472,-,-,N/A,-
32327584,-,-,N/A,-
32327594,Benign,-,N/A,Benign
32327601,-,-,N/A,-
32327624,-,-,N/A,-
32327752,-,-,N/A,-
32327768,Benign,-,-,Benign
32327832,-,-,N/A,-
32327875,-,-,N/A,-
32327919,-,-,N/A,-
32327927,-,-,N/A,-
32327930,Benign,-,N/A,Benign
32327943,Benign,-,N/A,Benign
32327981,-,-,N/A,-
32327997,-,-,N/A,-
32328244,Benign,-,N/A,Benign
32328245,-,-,N/A,-
32328257,Benign,-,N/A,Benign
32328277,-,-,N/A,-
32328310,Benign,-,N/A,Benign
32328311,-,-,N/A,-
32328344,-,-,N/A,-
32328393,-,-,N/A,-
32328408,-,-,N/A,-
32328451,-,-,N/A,-
32328452,-,-,N/A,-
32328485,-,-,N/A,-
32328502,-,-,N/A,-
32328571,-,-,N/A,-
32328583,-,-,N/A,-
32328593,-,-,N/A,-
32328596,-,-,N/A,-
32328622,-,-,N/A,-
32328640,Benign,-,N/A,Benign
32328672,Benign,-,N/A,Benign
32328702,-,-,N/A,-
32328738,-,-,N/A,-
32328764,Benign,-,N/A,Benign
32328777,-,-,N/A,-
32328791,-,-,N/A,-
32328792,-,-,N/A,-
32328867,-,-,N/A,-
32328875,Benign,-,-,Benign
32328939,-,-,N/A,-
32328941,-,-,N/A,-
32328962,-,-,N/A,-
32328976,-,-,N/A,-
32329054,-,-,N/A,-
32329081,-,-,N/A,-
32329088,-,-,N/A,-
32329132,-,-,N/A,-
32329199,-,-,N/A,-
32329240,-,-,N/A,-
32329273,-,-,N/A,-
32329298,-,-,N/A,-
32329301,-,-,N/A,-
32329303,-,-,N/A,-
32329333,-,-,N/A,-
32329344,-,-,N/A,-
32329374,-,-,N/A,"Benign,Uncertain_significance"
32329382,-,-,N/A,-
32329386,-,-,N/A,-
32329386,-,-,N/A,-
32329399,-,-,N/A,-
32329403,-,-,N/A,-
32329408,-,-,N/A,-
32329416,-,-,N/A,-
32329418,-,-,N/A,-
32329420,-,-,N/A,-
32329423,-,-,N/A,-
32329423,-,-,-,Uncertain_significance
32329424,-,-,N/A,-
32329425,-,-,N/A,Likely_benign
32329427,-,-,N/A,"Benign,Likely_benign,Uncertain_significance"
32329428,-,-,N/A,-
32329428,-,-,-,"Likely_benign,Uncertain_significance"
32329430,-,-,N/A,"Uncertain_significance,Likely_benign"
32329433,-,-,N/A,-
32329434,-,-,N/A,"Likely_benign,Uncertain_significance"
32329434,-,-,N/A,-
32329438,-,-,-,Uncertain_significance
32329440,-,-,N/A,Uncertain_significance
32329440,-,-,N/A,"Likely_pathogenic,Uncertain_significance"
32329440,-,-,-,Pathogenic
32329441,-,-,N/A,"Pathogenic,Likely_pathogenic"
32329441,-,-,N/A,Pathogenic
32329442,-,-,N/A,Pathogenic
32329442,-,-,N/A,Pathogenic
32329442,-,-,N/A,Likely_pathogenic
32329443,-,-,0.02,not_provided
32329444,Likely benign,-,0.02,Likely_benign
32329444,Pathogenic,-,-,Pathogenic
32329447,-,-,0.02,"Uncertain_significance,Likely_benign"
32329448,-,-,-,Uncertain_significance
32329450,-,-,0.02,Uncertain_significance
32329450,-,-,-,Uncertain_significance
32329454,-,-,0.02,-
32329454,Pathogenic,-,0.99,Pathogenic
32329455,-,-,0.02,-
32329459,-,-,0.02,Likely_benign
32329463,Pathogenic,-,0.99,Pathogenic
32329467,Pathogenic,-,-,"Pathogenic,risk_factor"
32329471,Pathogenic,-,-,Pathogenic
32329474,-,-,0.02,Likely_benign
32329474,-,-,0.02,"Pathogenic,Uncertain_significance"
32329474,Pathogenic,-,-,Pathogenic
